transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,operational_region,weather_zone,is_coastal,demand_gap,demand_ratio,demand_gap_pct,stockout_risk,days_of_inventory,critical_stockout,lead_time_buffer,can_survive_lead_time,demand_zscore,is_demand_shock,is_demand_crash,is_weather_shock,has_weather_impact,unmet_demand,revenue_at_risk,potential_revenue_at_risk,supply_gap,projected_stockout,week
70,7216,157,Washing Machine,Electronics,4,751.77,2024-03-18 05:57:00,5,"New York, NY",436,54,220,114,1,67,Male,78767.52,Platinum,Cash,False,BOGO,Cloudy,False,Tuesday,True,309,219,Coastal,Winter Storm,1,-90,0.7087378640776699,-29.126213592233007,False,1.9908675799086757,False,0.9908675799086757,True,-0.6744093295607215,False,False,False,False,0,0.0,0.0,-217,False,12
71,5422,889,Tablet,Appliances,1,1003.29,2024-03-23 21:42:00,13,"Los Angeles, CA",213,148,112,278,2,58,Other,33420.16,Gold,Digital Wallet,True,,Stormy,True,Wednesday,True,206,198,Coastal,Moderate,1,-8,0.9611650485436893,-3.8834951456310676,False,1.0757575757575757,False,-0.9242424242424243,False,-0.8132281699165275,False,False,False,True,0,0.0,0.0,-15,False,12
72,4598,442,Smartphone,Electronics,3,473.18,2024-03-18 04:25:00,16,"Miami, FL",175,108,242,289,9,65,Female,68810.22,Silver,Cash,False,,Rainy,True,Monday,True,488,404,Coastal,Hurricane Risk,1,-84,0.8278688524590164,-17.21311475409836,False,0.43316831683168316,False,-8.566831683168317,False,0.8481654450370648,False,False,False,True,229,108358.22,0.0,229,True,12
73,6313,456,Fridge,Electronics,1,1708.1,2024-05-12 22:09:00,3,"Miami, FL",391,144,107,104,1,38,Other,92249.17,Silver,Credit Card,True,,Sunny,False,Friday,True,236,492,Coastal,Hurricane Risk,1,256,2.0847457627118646,108.47457627118644,False,0.7947154471544715,False,-0.2052845528455285,False,1.5724172297106065,False,False,False,False,101,172518.09999999998,0.0,101,True,19
74,1916,936,Camera,Appliances,3,330.13,2024-09-13 07:47:00,9,"New York, NY",488,139,187,211,1,45,Female,30211.0,Platinum,Debit Card,True,,Cloudy,True,Sunday,True,393,408,Coastal,Winter Storm,1,15,1.0381679389312977,3.816793893129771,False,1.196078431372549,False,0.196078431372549,True,0.9100209834485335,False,False,False,False,0,0.0,0.0,-80,False,37
75,4752,544,Washing Machine,Electronics,5,1427.61,2024-01-08 06:33:00,18,"Los Angeles, CA",233,53,289,145,6,37,Male,69504.2,Silver,Digital Wallet,True,,Cloudy,False,Thursday,True,332,487,Coastal,Moderate,1,155,1.466867469879518,46.68674698795181,False,0.4784394250513347,False,-5.521560574948666,False,1.5312665601268824,False,False,False,False,254,362612.94,0.0,254,True,2
76,1525,526,Washing Machine,Electronics,5,1412.28,2024-01-17 16:44:00,11,"Chicago, IL",193,94,232,286,5,42,Other,85658.97,Gold,Digital Wallet,True,,Sunny,True,Sunday,True,260,161,Inland,Winter Storm,0,-99,0.6192307692307693,-38.07692307692307,False,1.1987577639751552,False,-3.801242236024845,False,-1.1517570967319195,False,False,False,False,0,0.0,0.0,-32,False,3
77,6168,988,Smartphone,Electronics,2,464.77,2024-03-11 05:28:00,17,"Dallas, TX",159,60,290,472,5,52,Female,29772.04,Silver,Cash,True,BOGO,Rainy,False,Monday,True,217,95,Inland,Moderate,0,-122,0.4377880184331797,-56.22119815668203,False,1.6736842105263159,False,-3.326315789473684,False,-1.6949459352370757,False,False,False,True,0,0.0,0.0,-64,False,11
78,7572,223,Camera,Appliances,2,1381.09,2024-06-04 11:51:00,4,"Miami, FL",182,74,188,367,1,44,Other,58641.91,Silver,Digital Wallet,True,Percentage Discount,Rainy,True,Wednesday,True,268,506,Coastal,Hurricane Risk,1,238,1.8880597014925373,88.80597014925374,False,0.35968379446640314,False,-0.6403162055335969,False,1.714203921685562,False,False,True,True,324,447473.16,0.0,324,True,23
79,5386,990,Camera,Electronics,2,460.15,2024-05-20 19:29:00,20,"New York, NY",178,55,241,362,3,42,Male,61610.34,Silver,Digital Wallet,True,BOGO,Sunny,False,Monday,True,224,308,Coastal,Winter Storm,1,84,1.375,37.5,False,0.577922077922078,False,-2.4220779220779223,False,0.05807258902956486,False,False,False,False,130,59819.5,0.0,130,True,21
80,2084,888,Washing Machine,Electronics,4,1996.67,2024-06-20 02:36:00,15,"Chicago, IL",152,102,139,333,8,47,Male,61760.44,Platinum,Digital Wallet,False,,Cloudy,False,Thursday,True,334,152,Inland,Winter Storm,0,-182,0.4550898203592814,-54.49101796407185,False,1.0,False,-7.0,False,-1.2258283019826226,False,False,False,False,0,0.0,0.0,0,False,25
81,4456,332,Washing Machine,Appliances,1,839.5,2024-05-04 15:09:00,1,"Chicago, IL",169,127,171,381,8,43,Male,43640.61,Platinum,Digital Wallet,True,,Rainy,True,Saturday,True,244,497,Inland,Winter Storm,0,253,2.0368852459016393,103.68852459016394,False,0.34004024144869216,False,-7.659959758551308,False,1.6403503865413451,False,False,True,True,328,275356.0,0.0,328,True,18
82,6155,865,Washing Machine,Appliances,3,555.2,2024-01-29 01:58:00,4,"Miami, FL",316,103,273,262,7,67,Other,24442.75,Bronze,Cash,True,,Rainy,True,Tuesday,False,390,124,Coastal,Hurricane Risk,1,-266,0.31794871794871793,-68.2051282051282,False,2.5483870967741935,False,-4.451612903225806,False,-1.4204683477689775,False,False,False,True,0,0.0,0.0,-192,False,5
83,4483,768,Headphones,Electronics,3,412.78,2024-01-29 14:44:00,12,"Miami, FL",453,107,102,119,1,58,Female,23721.97,Silver,Debit Card,False,Percentage Discount,Cloudy,False,Tuesday,False,269,118,Coastal,Hurricane Risk,1,-151,0.43866171003717475,-56.13382899628253,False,3.8389830508474576,False,2.8389830508474576,True,-1.5056528551519455,False,False,False,False,0,0.0,0.0,-335,False,5
84,9179,969,Fridge,Electronics,3,1143.31,2024-09-05 09:25:00,2,"Chicago, IL",29,73,165,298,2,60,Male,46071.3,Gold,Cash,True,,Rainy,True,Wednesday,True,164,227,Inland,Winter Storm,0,63,1.3841463414634145,38.41463414634146,True,0.1277533039647577,True,-1.8722466960352424,False,-0.6085682582267632,False,False,False,True,198,226375.37999999998,259531.37,198,True,36
85,7482,716,Laptop,Electronics,2,310.07,2024-06-24 17:20:00,4,"Chicago, IL",106,58,259,312,3,64,Male,89027.25,Platinum,Digital Wallet,True,,Cloudy,True,Friday,True,290,476,Inland,Winter Storm,0,186,1.6413793103448275,64.13793103448275,False,0.22268907563025211,False,-2.777310924369748,False,1.4407350870426898,False,False,False,False,370,114725.9,0.0,370,True,26
86,8517,111,TV,Electronics,1,518.14,2024-01-18 04:28:00,19,"Dallas, TX",128,149,265,107,4,63,Male,84024.27,Platinum,Digital Wallet,False,,Rainy,False,Wednesday,True,195,429,Inland,Moderate,0,234,2.2,120.0,True,0.29836829836829837,False,-3.7016317016317015,False,1.0539187929556846,False,False,True,True,301,155960.13999999998,222282.06,301,True,3
87,3340,749,TV,Electronics,4,369.54,2024-04-08 12:55:00,14,"Chicago, IL",460,66,222,494,2,34,Other,67483.34,Silver,Debit Card,False,,Rainy,False,Saturday,False,433,445,Inland,Winter Storm,0,12,1.0277136258660509,2.771362586605081,False,1.0337078651685394,False,-0.9662921348314606,False,1.1856009356236012,False,False,False,True,0,0.0,0.0,-15,False,15
88,5339,896,TV,Appliances,5,819.83,2024-03-07 19:44:00,16,"Chicago, IL",492,118,224,320,7,44,Male,96546.69,Gold,Digital Wallet,True,,Rainy,True,Friday,False,274,372,Inland,Winter Storm,0,98,1.3576642335766422,35.76642335766424,False,1.3225806451612903,False,-5.67741935483871,False,0.614606842871666,False,False,False,True,0,0.0,0.0,-120,False,10
89,3287,747,Washing Machine,Electronics,4,1617.59,2024-05-31 21:18:00,20,"Dallas, TX",258,63,282,327,3,57,Female,65593.93,Gold,Cash,True,,Sunny,False,Saturday,True,320,297,Inland,Moderate,0,-23,0.928125,-7.187499999999999,False,0.8686868686868687,False,-2.1313131313131315,False,-0.032458884054627844,False,False,False,False,39,63086.009999999995,0.0,39,True,22
90,5040,491,TV,Electronics,2,1930.09,2024-09-16 10:49:00,16,"New York, NY",56,90,275,283,6,25,Female,56737.81,Silver,Debit Card,False,Percentage Discount,Sunny,False,Saturday,True,106,254,Coastal,Winter Storm,1,148,2.3962264150943398,139.62264150943395,True,0.2204724409448819,False,-5.7795275590551185,False,-0.38635464247465384,False,False,False,False,198,382157.82,490242.86,198,True,38
91,9830,155,Fridge,Appliances,4,783.32,2024-07-07 08:08:00,5,"Miami, FL",314,99,250,431,8,35,Male,45523.24,Gold,Cash,False,,Rainy,True,Saturday,False,361,343,Coastal,Hurricane Risk,1,-18,0.9501385041551247,-4.986149584487535,False,0.9154518950437318,False,-7.084548104956268,False,0.3766343407403004,False,False,False,True,0,0.0,0.0,29,True,27
92,5304,412,TV,Electronics,2,1725.96,2024-01-18 18:20:00,1,"Chicago, IL",169,120,279,159,6,28,Male,57373.83,Platinum,Credit Card,True,,Stormy,False,Friday,True,362,364,Inland,Winter Storm,0,2,1.0055248618784531,0.5524861878453038,False,0.4642857142857143,False,-5.535714285714286,False,0.5189600883672731,False,False,False,True,195,336562.2,0.0,195,True,3
93,8019,636,Headphones,Electronics,1,1322.84,2024-04-23 02:13:00,20,"New York, NY",412,81,182,236,2,63,Male,43939.6,Silver,Credit Card,True,,Cloudy,True,Tuesday,True,250,181,Coastal,Winter Storm,1,-69,0.724,-27.6,False,2.276243093922652,False,0.2762430939226519,True,-0.9871544183970237,False,False,False,False,0,0.0,0.0,-231,False,17
94,7543,142,Fridge,Electronics,1,553.66,2024-03-17 21:53:00,5,"New York, NY",440,120,279,159,1,50,Female,52116.97,Silver,Digital Wallet,True,,Rainy,False,Friday,True,350,407,Coastal,Winter Storm,1,57,1.1628571428571428,16.28571428571429,False,1.0810810810810811,False,0.08108108108108114,True,0.8728558467872992,False,False,False,True,0,0.0,0.0,-33,False,11
95,6930,426,Fridge,Electronics,1,906.63,2024-03-18 21:14:00,12,"Dallas, TX",356,107,223,235,1,37,Male,94210.23,Silver,Cash,False,BOGO,Sunny,False,Tuesday,False,450,441,Inland,Moderate,0,-9,0.98,-2.0,False,0.8072562358276644,False,-0.19274376417233563,False,1.1526803999566222,False,False,False,False,0,0.0,0.0,85,True,12
96,4593,652,Smartphone,Electronics,5,1840.97,2024-02-26 09:16:00,3,"Dallas, TX",128,150,145,367,1,18,Other,62801.49,Platinum,Cash,False,,Sunny,False,Sunday,False,437,250,Inland,Moderate,0,-187,0.5720823798627003,-42.79176201372998,True,0.512,False,-0.488,False,-0.419275178141633,False,False,False,False,0,0.0,460242.5,122,True,9
97,3266,678,Camera,Appliances,1,1262.8,2024-09-05 02:59:00,19,"Chicago, IL",103,53,172,216,4,19,Other,36535.42,Gold,Cash,True,,Sunny,True,Friday,False,101,323,Inland,Winter Storm,0,222,3.198019801980198,219.8019801980198,False,0.3188854489164087,False,-3.681114551083591,False,0.21251537375315174,False,False,False,False,0,0.0,0.0,220,True,36
98,9348,253,Headphones,Appliances,4,1432.76,2024-02-23 18:26:00,5,"Dallas, TX",183,73,101,276,7,18,Male,35234.93,Platinum,Debit Card,False,,Sunny,True,Sunday,True,348,362,Inland,Moderate,0,14,1.0402298850574712,4.022988505747127,False,0.505524861878453,False,-6.494475138121547,False,0.5325473593780916,False,False,False,False,179,256464.04,0.0,179,True,8
99,9085,434,Tablet,Appliances,5,486.48,2024-03-19 14:38:00,2,"Chicago, IL",395,111,108,136,7,18,Other,73542.56,Silver,Cash,False,BOGO,Sunny,False,Tuesday,False,432,339,Inland,Winter Storm,0,-93,0.7847222222222222,-21.52777777777778,False,1.1651917404129795,False,-5.834808259587021,False,0.3438105473428707,False,False,False,False,0,0.0,0.0,-56,False,12
100,2489,614,Smartphone,Appliances,3,1093.09,2024-08-07 02:50:00,4,"Los Angeles, CA",378,116,159,270,9,62,Other,90900.0,Silver,Digital Wallet,False,,Rainy,True,Thursday,False,144,335,Coastal,Moderate,1,191,2.326388888888889,132.63888888888889,False,1.128358208955224,False,-7.871641791044776,False,0.31098675394544095,False,False,True,True,0,0.0,0.0,-43,False,32
101,1771,814,Tablet,Appliances,2,709.39,2024-01-03 17:27:00,18,"Dallas, TX",369,92,115,306,6,25,Male,65819.84,Silver,Debit Card,True,Percentage Discount,Cloudy,True,Saturday,True,156,260,Inland,Moderate,0,104,1.6666666666666667,66.66666666666666,False,1.4192307692307693,False,-4.5807692307692305,False,-0.3044593722563666,False,False,False,False,0,0.0,0.0,-109,False,1
102,2796,326,Headphones,Electronics,2,324.35,2024-02-12 10:44:00,5,"Dallas, TX",56,78,150,110,8,31,Female,112414.59,Silver,Debit Card,True,,Sunny,True,Sunday,True,337,257,Inland,Moderate,0,-80,0.7626112759643917,-23.738872403560833,True,0.2178988326848249,False,-7.782101167315175,False,-0.3616642407244195,False,False,False,False,201,65194.350000000006,83357.95000000001,201,True,7
103,3504,256,Washing Machine,Appliances,1,316.49,2024-08-24 15:02:00,18,"New York, NY",55,107,121,390,5,66,Male,58700.64,Gold,Digital Wallet,False,BOGO,Sunny,False,Saturday,True,301,93,Coastal,Winter Storm,1,-208,0.3089700996677741,-69.10299003322258,True,0.5913978494623656,False,-4.408602150537634,False,-1.674852746599058,False,False,False,False,38,12026.62,29433.57,38,True,34
104,3621,151,Camera,Appliances,1,1387.72,2024-02-26 23:09:00,12,"Los Angeles, CA",461,122,193,279,4,46,Other,25639.26,Silver,Credit Card,False,BOGO,Stormy,True,Tuesday,False,206,323,Coastal,Moderate,1,117,1.5679611650485437,56.79611650485437,False,1.4272445820433437,False,-2.5727554179566563,False,0.21251537375315174,False,False,True,True,0,0.0,0.0,-138,False,9
105,7916,789,TV,Appliances,3,92.3,2024-09-07 10:41:00,5,"Miami, FL",25,121,116,161,10,34,Other,68695.94,Silver,Debit Card,True,,Rainy,False,Wednesday,False,204,143,Coastal,Hurricane Risk,1,-61,0.7009803921568627,-29.901960784313726,True,0.17482517482517482,True,-9.825174825174825,False,-1.2645553291311864,False,False,False,True,0,0.0,13198.9,118,True,36
106,2040,849,Laptop,Appliances,5,233.15,2024-03-24 13:44:00,8,"Chicago, IL",71,148,291,236,8,30,Female,98228.07,Platinum,Debit Card,False,,Rainy,True,Wednesday,True,321,353,Inland,Winter Storm,0,32,1.0996884735202492,9.968847352024921,True,0.20113314447592068,True,-7.798866855524079,False,0.4586938242338747,False,False,False,True,282,65748.3,82301.95,282,True,12
107,7304,502,Washing Machine,Appliances,4,1393.04,2024-02-25 16:31:00,8,"Miami, FL",195,69,233,468,4,46,Other,110199.45,Bronze,Credit Card,True,BOGO,Cloudy,True,Tuesday,True,482,129,Coastal,Hurricane Risk,1,-353,0.2676348547717842,-73.23651452282157,False,1.5116279069767442,False,-2.488372093023256,False,-1.3794386060221904,False,False,False,False,0,0.0,0.0,-66,False,8
108,7252,556,Camera,Electronics,1,50.26,2024-04-05 15:10:00,5,"Miami, FL",319,64,205,167,9,50,Male,77716.11,Silver,Credit Card,False,,Cloudy,False,Tuesday,True,293,436,Coastal,Hurricane Risk,1,143,1.4880546075085324,48.80546075085324,False,0.731651376146789,False,-8.26834862385321,False,1.1115297303728982,False,False,False,False,117,5880.42,0.0,117,True,14
109,8668,870,Fridge,Appliances,5,875.4,2024-02-01 09:42:00,19,"Chicago, IL",104,86,123,334,5,35,Male,77554.84,Silver,Credit Card,False,,Stormy,False,Thursday,False,151,97,Inland,Winter Storm,0,-54,0.6423841059602649,-35.76158940397351,False,1.0721649484536082,False,-3.927835051546392,False,-1.6420289532016283,False,False,False,True,0,0.0,0.0,-7,False,5
110,9669,709,Washing Machine,Appliances,3,418.35,2024-05-13 02:08:00,15,"Dallas, TX",293,142,214,342,8,49,Other,111413.58,Silver,Debit Card,True,Percentage Discount,Stormy,False,Wednesday,False,383,181,Inland,Moderate,0,-202,0.4725848563968668,-52.74151436031331,False,1.6187845303867403,False,-6.3812154696132595,False,-0.9527292918556038,False,False,False,True,0,0.0,0.0,-112,False,20
111,5119,689,Washing Machine,Electronics,3,1534.23,2024-05-14 00:38:00,1,"Los Angeles, CA",161,123,188,126,2,64,Other,29122.87,Silver,Digital Wallet,True,,Stormy,False,Sunday,True,436,281,Coastal,Moderate,1,-155,0.6444954128440367,-35.55045871559633,False,0.5729537366548043,False,-1.4270462633451957,False,-0.1641410267225445,False,False,False,True,120,184107.6,0.0,120,True,20
112,1188,616,Fridge,Electronics,2,391.62,2024-07-08 16:45:00,9,"Los Angeles, CA",190,71,250,450,9,24,Female,35413.35,Platinum,Digital Wallet,False,,Cloudy,False,Wednesday,True,433,264,Coastal,Moderate,1,-169,0.6096997690531177,-39.03002309468822,False,0.7196969696969697,False,-8.280303030303031,False,-0.3040533033072059,False,False,False,False,74,28979.88,0.0,74,True,28
113,2876,192,Fridge,Appliances,2,593.86,2024-07-17 04:47:00,19,"Miami, FL",105,89,242,179,5,19,Female,30786.94,Gold,Debit Card,True,,Rainy,True,Thursday,True,133,421,Coastal,Hurricane Risk,1,288,3.1654135338345863,216.54135338345864,False,0.2494061757719715,False,-4.750593824228028,False,1.0166983119901802,False,False,True,True,316,187659.76,0.0,316,True,29
114,9797,327,Camera,Electronics,3,319.69,2024-05-28 22:36:00,7,"Chicago, IL",120,60,255,133,6,66,Other,42643.65,Platinum,Digital Wallet,False,,Stormy,False,Thursday,False,288,456,Inland,Winter Storm,0,168,1.5833333333333333,58.333333333333336,False,0.2631578947368421,False,-5.7368421052631575,False,1.2761324087077939,False,False,True,True,0,0.0,0.0,336,True,22
115,5371,542,Washing Machine,Appliances,3,1924.98,2024-01-01 22:11:00,16,"New York, NY",421,78,211,275,9,48,Female,75488.31,Bronze,Credit Card,True,,Sunny,False,Friday,True,133,110,Coastal,Winter Storm,1,-23,0.8270676691729323,-17.293233082706767,False,3.827272727272727,False,-5.172727272727273,False,-1.5353516246599817,False,False,False,False,0,0.0,0.0,-311,False,1
116,6573,396,Camera,Appliances,2,1014.56,2024-02-23 17:35:00,19,"Los Angeles, CA",25,110,145,498,2,33,Other,56879.25,Platinum,Credit Card,False,,Rainy,False,Saturday,False,272,367,Coastal,Moderate,1,95,1.349264705882353,34.92647058823529,True,0.0681198910081744,True,-1.9318801089918256,False,0.5735771011248788,False,False,False,True,0,0.0,372343.51999999996,342,True,8
117,2827,905,Headphones,Electronics,4,187.67,2024-01-02 01:25:00,11,"Los Angeles, CA",275,63,297,217,7,50,Other,49753.83,Gold,Digital Wallet,True,,Stormy,True,Saturday,True,400,243,Coastal,Moderate,1,-157,0.6075,-39.25,False,1.131687242798354,False,-5.868312757201646,False,-0.4768861155588466,False,False,False,True,0,0.0,0.0,-32,False,1
118,5808,503,Fridge,Appliances,5,1202.43,2024-04-01 10:59:00,17,"Chicago, IL",316,111,138,376,4,69,Female,74406.83,Silver,Credit Card,True,,Sunny,True,Friday,True,250,477,Inland,Winter Storm,0,227,1.908,90.8,False,0.6624737945492662,False,-3.3375262054507338,False,1.4762314195541966,False,False,False,False,161,193591.23,0.0,161,True,14
119,8123,251,Laptop,Electronics,4,341.23,2024-02-29 19:33:00,6,"Miami, FL",374,80,275,298,1,29,Female,106832.71,Gold,Cash,True,Percentage Discount,Cloudy,False,Friday,False,344,206,Coastal,Hurricane Risk,1,-138,0.5988372093023255,-40.116279069767444,False,1.8155339805825244,False,0.8155339805825244,True,-0.7814010704784038,False,False,False,False,0,0.0,0.0,-168,False,9
120,3591,235,Smartphone,Appliances,3,1235.81,2024-07-06 00:16:00,19,"Dallas, TX",384,50,179,158,3,30,Female,82217.52,Gold,Digital Wallet,True,,Cloudy,False,Thursday,True,174,173,Inland,Moderate,0,-1,0.9942528735632183,-0.5747126436781609,False,2.2196531791907512,False,-0.7803468208092488,False,-1.0183768786504632,False,False,False,False,0,0.0,0.0,-211,False,27
121,8433,444,Washing Machine,Appliances,3,1609.41,2024-07-16 17:23:00,4,"Dallas, TX",69,104,256,153,2,29,Other,111854.79,Bronze,Digital Wallet,False,,Rainy,False,Saturday,False,380,191,Inland,Moderate,0,-189,0.5026315789473684,-49.73684210526316,True,0.3612565445026178,False,-1.6387434554973823,False,-0.8706698083620295,False,False,False,True,0,0.0,307397.31,122,True,29
122,1053,184,TV,Electronics,4,992.38,2024-02-11 19:48:00,11,"Chicago, IL",98,138,177,271,3,27,Other,25671.78,Platinum,Digital Wallet,True,,Rainy,False,Saturday,False,235,238,Inland,Winter Storm,0,3,1.0127659574468084,1.276595744680851,True,0.4117647058823529,False,-2.588235294117647,False,-0.5180367851425706,False,False,False,True,0,0.0,236186.44,140,True,6
123,5315,587,Headphones,Electronics,1,1648.76,2024-06-20 09:10:00,18,"Chicago, IL",353,74,262,162,10,38,Female,51082.58,Silver,Credit Card,False,,Rainy,True,Thursday,False,145,229,Inland,Winter Storm,0,84,1.5793103448275863,57.931034482758626,False,1.5414847161572052,False,-8.458515283842795,False,-0.5921079903932737,False,False,True,True,0,0.0,0.0,-124,False,25
