Priority,Score,Store Location,Category,Product,Weather,Current Inventory,Predicted Demand,Supply Gap,Lead Time (Days),AI Recommendation,Financial Impact ($)
CRITICAL,120,"Los Angeles, CA",Electronics,Washing Machine,Stormy,161,313.34570043173744,152.34570043173744,2,Weather-Priority Restock,233733.34397338453
CRITICAL,120,"Dallas, TX",Appliances,Smartphone,Rainy,34,265.19197013295167,231.19197013295167,2,Weather-Priority Restock,218598.94351980978
CRITICAL,120,"Chicago, IL",Appliances,Camera,Stormy,155,283.2930946462408,128.29309464624077,10,Weather-Priority Restock,218515.2134562096
CRITICAL,120,"Los Angeles, CA",Electronics,Fridge,Stormy,127,277.511898984583,150.511898984583,3,Weather-Priority Restock,214908.41496513685
CRITICAL,120,"Miami, FL",Electronics,Laptop,Stormy,93,243.32196347896016,150.32196347896016,2,Weather-Priority Restock,197214.89998622178
CRITICAL,120,"Miami, FL",Appliances,Laptop,Rainy,171,283.92305711602495,112.92305711602495,3,Weather-Priority Restock,196685.99319297879
CRITICAL,120,"Chicago, IL",Electronics,Tablet,Rainy,94,256.176049003797,162.176049003797,1,Weather-Priority Restock,195840.55325600517
CRITICAL,120,"Dallas, TX",Appliances,Fridge,Stormy,157,276.7324302722869,119.73243027228688,6,Weather-Priority Restock,194027.6005805436
CRITICAL,120,"Dallas, TX",Appliances,Smartphone,Stormy,86,294.53536822555134,208.53536822555134,6,Weather-Priority Restock,192528.193360558
CRITICAL,120,"New York, NY",Electronics,Camera,Stormy,89,262.14619226043067,173.14619226043067,6,Weather-Priority Restock,189730.13455513472
CRITICAL,120,"Chicago, IL",Appliances,Camera,Rainy,187,282.64377844531293,95.64377844531293,4,Weather-Priority Restock,184068.36449357364
CRITICAL,120,"Los Angeles, CA",Electronics,Smartphone,Stormy,130,289.52862630427256,159.52862630427256,4,Weather-Priority Restock,179517.5631801979
CRITICAL,120,"Chicago, IL",Electronics,Camera,Stormy,80,285.4465976591776,205.4465976591776,9,Weather-Priority Restock,176562.8604942738
CRITICAL,120,"Los Angeles, CA",Electronics,Fridge,Stormy,59,269.49732866672167,210.49732866672167,7,Weather-Priority Restock,176455.70067473943
CRITICAL,120,"Miami, FL",Appliances,Headphones,Stormy,60,302.9921325905188,242.9921325905188,4,Weather-Priority Restock,172803.85509174742
CRITICAL,120,"Miami, FL",Electronics,Fridge,Rainy,197,292.86554958239935,95.86554958239935,3,Weather-Priority Restock,159815.54039782632
CRITICAL,120,"Miami, FL",Appliances,Smartphone,Stormy,180,270.2956897179504,90.29568971795038,10,Weather-Priority Restock,158243.19623070804
CRITICAL,120,"Dallas, TX",Appliances,Fridge,Rainy,178,281.9548618152961,103.95486181529611,8,Weather-Priority Restock,144393.3030614463
CRITICAL,120,"Dallas, TX",Appliances,Washing Machine,Rainy,188,266.9412192537473,78.9412192537473,6,Weather-Priority Restock,139285.46607569684
CRITICAL,120,"New York, NY",Appliances,Fridge,Stormy,144,250.5061695940936,106.50616959409359,2,Weather-Priority Restock,137059.5944655512
CRITICAL,120,"Chicago, IL",Appliances,Headphones,Stormy,32,289.87028777913065,257.87028777913065,3,Weather-Priority Restock,129505.0372255572
CRITICAL,120,"New York, NY",Appliances,Headphones,Rainy,165,269.3727960209394,104.3727960209394,5,Weather-Priority Restock,124334.09325994407
CRITICAL,120,"Los Angeles, CA",Appliances,Laptop,Stormy,102,294.7305991703628,192.73059917036278,6,Weather-Priority Restock,119348.42353624715
CRITICAL,120,"Dallas, TX",Appliances,Fridge,Stormy,135,262.2874549113663,127.2874549113663,3,Weather-Priority Restock,118323.87233650789
CRITICAL,120,"Los Angeles, CA",Appliances,Fridge,Stormy,118,274.65555488708577,156.65555488708577,7,Weather-Priority Restock,113100.61096182931
CRITICAL,120,"Chicago, IL",Appliances,TV,Rainy,27,294.727780290786,267.727780290786,7,Weather-Priority Restock,113056.08706119309
CRITICAL,120,"Dallas, TX",Appliances,Headphones,Rainy,191,300.7412330692056,109.74123306920558,8,Weather-Priority Restock,103128.22636445524
CRITICAL,120,"New York, NY",Electronics,Fridge,Rainy,225,279.17697367054217,54.17697367054217,10,Weather-Priority Restock,102649.11201357625
CRITICAL,120,"Los Angeles, CA",Electronics,Laptop,Rainy,188,262.64180370685386,74.64180370685386,3,Weather-Priority Restock,99896.1115730308
CRITICAL,120,"Los Angeles, CA",Electronics,Headphones,Stormy,210,316.45077549959285,106.45077549959285,9,Weather-Priority Restock,97088.42979440365
CRITICAL,120,"Miami, FL",Electronics,Smartphone,Rainy,213,265.0443413126206,52.04434131262059,7,Weather-Priority Restock,94074.83091327985
CRITICAL,120,"New York, NY",Appliances,Washing Machine,Rainy,181,264.53956210892005,83.53956210892005,4,Weather-Priority Restock,93682.93574018513
CRITICAL,120,"Miami, FL",Appliances,Washing Machine,Rainy,174,296.74131940296655,122.74131940296655,2,Weather-Priority Restock,93569.3900204635
CRITICAL,120,"Los Angeles, CA",Electronics,Fridge,Rainy,171,275.41276117560534,104.41276117560534,5,Weather-Priority Restock,92028.36357256678
CRITICAL,120,"Los Angeles, CA",Appliances,Headphones,Rainy,73,292.53978748756384,219.53978748756384,2,Weather-Priority Restock,91383.43654169845
CRITICAL,120,"Dallas, TX",Electronics,Smartphone,Rainy,158,259.747781898961,101.74778189896102,6,Weather-Priority Restock,86626.02655313743
CRITICAL,120,"Dallas, TX",Appliances,Tablet,Rainy,227,312.2594765000911,85.25947650009113,1,Weather-Priority Restock,85044.6226193109
CRITICAL,120,"Dallas, TX",Electronics,Laptop,Rainy,213,280.15628412554514,67.15628412554514,2,Weather-Priority Restock,84187.78934262464
CRITICAL,120,"New York, NY",Appliances,Camera,Stormy,121,300.4940291948722,179.4940291948722,4,Weather-Priority Restock,83757.29884320321
CRITICAL,120,"Dallas, TX",Appliances,Fridge,Stormy,232,292.6186885893806,60.61868858938061,1,Weather-Priority Restock,82531.13214066991
CRITICAL,120,"Dallas, TX",Appliances,Tablet,Stormy,216,296.89602901820143,80.89602901820143,10,Weather-Priority Restock,81679.10257909761
CRITICAL,120,"Dallas, TX",Electronics,Smartphone,Rainy,159,327.5894946261517,168.5894946261517,5,Weather-Priority Restock,78355.33941739652
CRITICAL,120,"Chicago, IL",Electronics,Headphones,Rainy,253,295.32758665750606,42.32758665750606,2,Weather-Priority Restock,77451.86461763774
CRITICAL,120,"Miami, FL",Electronics,Smartphone,Rainy,170,285.8816423334155,115.88164233341553,9,Weather-Priority Restock,71213.90447957718
CRITICAL,120,"Los Angeles, CA",Electronics,Laptop,Stormy,236,274.65508016685146,38.65508016685146,1,Weather-Priority Restock,70819.58582288689
CRITICAL,120,"Los Angeles, CA",Electronics,Laptop,Rainy,95,305.8684767819087,210.86847678190873,4,Weather-Priority Restock,70153.8335405732
CRITICAL,120,"New York, NY",Appliances,Laptop,Rainy,233,298.14803010811914,65.14803010811914,8,Weather-Priority Restock,67624.95821282984
CRITICAL,120,"Dallas, TX",Appliances,Tablet,Rainy,90,252.15871400081087,162.15871400081087,3,Weather-Priority Restock,67104.51902781555
CRITICAL,120,"Dallas, TX",Electronics,Headphones,Stormy,207,245.86623213221628,38.86623213221628,9,Weather-Priority Restock,67027.14928593491
CRITICAL,120,"New York, NY",Appliances,Headphones,Stormy,197,270.54063743383927,73.54063743383927,7,Weather-Priority Restock,66395.42910076745
CRITICAL,120,"Los Angeles, CA",Electronics,Washing Machine,Rainy,208,286.87830123502573,78.87830123502573,5,Weather-Priority Restock,65382.22389371283
CRITICAL,120,"Chicago, IL",Electronics,TV,Stormy,212,287.9674080630637,75.96740806306371,1,Weather-Priority Restock,62524.215532223956
CRITICAL,120,"Miami, FL",Appliances,Camera,Stormy,258,301.6851860764524,43.685186076452396,7,Weather-Priority Restock,60322.689193669285
CRITICAL,120,"Dallas, TX",Electronics,Washing Machine,Rainy,230,303.1036427293315,73.10364272933151,7,Weather-Priority Restock,58765.825280827725
CRITICAL,120,"New York, NY",Electronics,Tablet,Stormy,61,248.3617001305932,187.3617001305932,3,Weather-Priority Restock,57816.07342629845
CRITICAL,120,"Miami, FL",Appliances,Headphones,Rainy,113,279.8001445353324,166.80014453533238,8,Weather-Priority Restock,56265.02475465832
CRITICAL,120,"New York, NY",Electronics,Headphones,Rainy,128,298.85429138476195,170.85429138476195,6,Weather-Priority Restock,51281.915559136294
CRITICAL,120,"Los Angeles, CA",Electronics,Camera,Stormy,246,279.94444173822495,33.94444173822495,5,Weather-Priority Restock,48412.24169589119
CRITICAL,120,"New York, NY",Appliances,Smartphone,Rainy,212,241.64729276876864,29.647292768768637,5,Weather-Priority Restock,48360.071018560026
CRITICAL,120,"Los Angeles, CA",Appliances,Laptop,Rainy,211,251.01248992569018,40.012489925690176,9,Weather-Priority Restock,43930.51293921376
CRITICAL,120,"Los Angeles, CA",Electronics,Tablet,Stormy,263,291.1414306665389,28.141430666538895,6,Weather-Priority Restock,43437.423891029444
CRITICAL,120,"Chicago, IL",Electronics,Smartphone,Stormy,165,292.9672229388888,127.96722293888882,3,Weather-Priority Restock,38360.7344203907
CRITICAL,120,"Los Angeles, CA",Appliances,Headphones,Stormy,230,280.1874533759799,50.187453375979885,1,Weather-Priority Restock,35673.74373418026
CRITICAL,120,"Dallas, TX",Electronics,Laptop,Rainy,198,291.8637133760093,93.86371337600929,7,Weather-Priority Restock,34847.842227977206
CRITICAL,120,"New York, NY",Electronics,Tablet,Stormy,98,253.8758364469895,155.8758364469895,2,Weather-Priority Restock,31706.703891682133
CRITICAL,120,"Los Angeles, CA",Electronics,Smartphone,Rainy,194,284.1251282340495,90.1251282340495,6,Weather-Priority Restock,31073.341712535585
CRITICAL,120,"New York, NY",Electronics,Fridge,Rainy,66,231.5393006347469,165.5393006347469,5,Weather-Priority Restock,29899.708480647983
CRITICAL,120,"Miami, FL",Electronics,TV,Stormy,244,261.1716609316829,17.17166093168288,8,Weather-Priority Restock,23505.084633115475
CRITICAL,120,"Miami, FL",Appliances,Headphones,Stormy,228,256.9827263114984,28.982726311498425,2,Weather-Priority Restock,22638.697349174534
CRITICAL,120,"Chicago, IL",Appliances,Washing Machine,Stormy,230,263.2382306051501,33.23823060515008,1,Weather-Priority Restock,22010.356306730384
CRITICAL,120,"Dallas, TX",Electronics,Tablet,Rainy,126,266.0503206786197,140.0503206786197,9,Weather-Priority Restock,20917.91589655864
CRITICAL,120,"Chicago, IL",Electronics,Headphones,Rainy,205,248.83995605103163,43.839956051031635,7,Weather-Priority Restock,19726.665024282705
CRITICAL,120,"New York, NY",Electronics,Camera,Stormy,231,283.17887114836066,52.178871148360656,10,Weather-Priority Restock,18962.84535273723
CRITICAL,120,"Chicago, IL",Electronics,Headphones,Rainy,255,297.2803020673256,42.28030206732558,3,Weather-Priority Restock,18465.499124883772
CRITICAL,120,"Miami, FL",Appliances,Headphones,Stormy,248,293.0323199063011,45.0323199063011,4,Weather-Priority Restock,18187.653363756886
CRITICAL,120,"Dallas, TX",Electronics,Camera,Stormy,130,308.52975463417147,178.52975463417147,9,Weather-Priority Restock,16956.756095153607
CRITICAL,120,"Miami, FL",Appliances,Smartphone,Rainy,111,307.49263414869677,196.49263414869677,3,Weather-Priority Restock,16813.874704103982
CRITICAL,120,"Chicago, IL",Electronics,Smartphone,Stormy,221,261.29551591129615,40.29551591129615,4,Weather-Priority Restock,12896.176912251221
CRITICAL,120,"Miami, FL",Appliances,Washing Machine,Stormy,258,271.77330492732165,13.773304927321647,6,Weather-Priority Restock,11498.919084673023
CRITICAL,120,"Chicago, IL",Electronics,Laptop,Rainy,265,272.77692156936973,7.776921569369733,8,Weather-Priority Restock,11443.195704817706
CRITICAL,120,"New York, NY",Electronics,Tablet,Rainy,259,278.99793139861134,19.997931398611343,2,Weather-Priority Restock,10372.127099203759
CRITICAL,120,"Miami, FL",Electronics,Tablet,Rainy,256,283.07980495743095,27.07980495743095,2,Weather-Priority Restock,10351.797041077129
CRITICAL,120,"Miami, FL",Appliances,Laptop,Stormy,163,295.97854294362844,132.97854294362844,10,Weather-Priority Restock,9966.741793624951
CRITICAL,120,"New York, NY",Electronics,Tablet,Rainy,247,257.9456275190507,10.945627519050674,8,Weather-Priority Restock,8657.991367569084
CRITICAL,120,"Los Angeles, CA",Electronics,Headphones,Stormy,275,317.49858948464305,42.49858948464305,7,Weather-Priority Restock,7975.71028858296
CRITICAL,120,"Chicago, IL",Appliances,Headphones,Rainy,254,258.00921561414197,4.009215614141965,1,Weather-Priority Restock,6375.9357754822495
CRITICAL,120,"Los Angeles, CA",Appliances,Fridge,Stormy,274,303.00709553563263,29.00709553563263,3,Weather-Priority Restock,5587.926883984269
CRITICAL,120,"Chicago, IL",Appliances,Headphones,Stormy,162,234.93958673470337,72.93958673470337,10,Weather-Priority Restock,5474.115984439488
CRITICAL,120,"Chicago, IL",Appliances,Washing Machine,Stormy,273,276.42138032238313,3.421380322383129,7,Weather-Priority Restock,5334.581984856552
CRITICAL,120,"Miami, FL",Electronics,TV,Rainy,446,280.9360177181714,-165.0639822818286,5,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Electronics,Fridge,Rainy,453,298.9984543724079,-154.00154562759212,8,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Electronics,Headphones,Stormy,270,266.47692197878166,-3.523078021218339,5,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Appliances,Tablet,Stormy,393,240.84378935858368,-152.15621064141632,7,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Headphones,Stormy,429,250.43029197865093,-178.56970802134907,1,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Appliances,Fridge,Stormy,429,246.35029511889482,-182.64970488110518,4,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Appliances,Tablet,Rainy,278,262.9604798258453,-15.039520174154688,7,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Appliances,Tablet,Rainy,441,240.1704656214211,-200.8295343785789,3,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Fridge,Stormy,378,246.14819417995116,-131.85180582004884,3,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Electronics,TV,Rainy,288,285.1883767527594,-2.811623247240618,4,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,Tablet,Rainy,370,270.47187736780234,-99.52812263219766,7,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Appliances,Washing Machine,Rainy,382,254.16614917300626,-127.83385082699374,6,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Appliances,Tablet,Stormy,434,237.730622348001,-196.269377651999,4,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Electronics,Camera,Stormy,418,272.13266652049316,-145.86733347950684,9,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Electronics,Tablet,Rainy,369,314.33209958349056,-54.66790041650944,6,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,TV,Stormy,445,244.5312268287475,-200.4687731712525,3,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Appliances,Tablet,Rainy,345,287.0550172400102,-57.944982759989784,9,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Tablet,Rainy,483,248.43327701941732,-234.56672298058268,9,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Appliances,Headphones,Rainy,430,276.5121436359571,-153.4878563640429,2,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Camera,Rainy,473,259.6628650302675,-213.33713496973252,4,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Appliances,Smartphone,Stormy,393,239.30390524891448,-153.69609475108552,5,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Appliances,Smartphone,Rainy,389,259.4849507875322,-129.51504921246777,5,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Electronics,Tablet,Rainy,313,272.01860893742906,-40.981391062570935,5,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Appliances,Smartphone,Rainy,436,269.31167344776543,-166.68832655223457,3,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Appliances,Fridge,Rainy,377,274.4295550577466,-102.5704449422534,10,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Appliances,Headphones,Stormy,466,269.9503097994611,-196.04969020053892,3,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Appliances,TV,Rainy,391,228.7985345848857,-162.2014654151143,2,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Electronics,Washing Machine,Rainy,324,273.8269303781758,-50.1730696218242,3,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,Fridge,Stormy,368,317.5435345039318,-50.456465496068176,6,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Electronics,Washing Machine,Rainy,499,244.55509146703935,-254.44490853296065,6,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Electronics,Camera,Stormy,479,296.10081250490515,-182.89918749509485,7,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Electronics,Tablet,Stormy,317,272.3012121499071,-44.69878785009291,7,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Laptop,Stormy,326,253.76233269646468,-72.23766730353532,4,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Appliances,Headphones,Rainy,373,299.4043762511707,-73.59562374882933,2,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Washing Machine,Stormy,478,262.2616162720879,-215.7383837279121,8,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Electronics,Headphones,Rainy,382,266.0887787630877,-115.9112212369123,2,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Appliances,Smartphone,Rainy,416,287.17866668664857,-128.82133331335143,7,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,Tablet,Stormy,309,295.5474642138101,-13.452535786189912,2,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Electronics,Laptop,Rainy,307,283.83294448268833,-23.167055517311667,4,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Electronics,Fridge,Rainy,442,289.18017491897126,-152.81982508102874,3,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Electronics,TV,Rainy,380,250.42101487655512,-129.57898512344488,7,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,Headphones,Stormy,412,258.42960652707546,-153.57039347292454,2,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Tablet,Stormy,486,285.12982667519196,-200.87017332480804,1,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Tablet,Stormy,326,265.86597978391893,-60.13402021608107,5,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,Camera,Rainy,362,281.00212967164254,-80.99787032835746,6,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Laptop,Stormy,448,301.8971240165918,-146.10287598340818,5,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Electronics,Fridge,Rainy,359,304.712891004582,-54.28710899541801,2,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,Laptop,Rainy,425,252.8458782767922,-172.1541217232078,4,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Electronics,Tablet,Rainy,284,247.3428692594686,-36.657130740531386,4,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,Fridge,Rainy,445,248.50241227062412,-196.49758772937588,6,Weather-Priority Restock,0.0
CRITICAL,120,"Los Angeles, CA",Appliances,Fridge,Rainy,486,307.3678123901085,-178.6321876098915,6,Weather-Priority Restock,0.0
CRITICAL,120,"Chicago, IL",Electronics,Fridge,Rainy,426,312.9988915787023,-113.00110842129772,7,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Electronics,Washing Machine,Stormy,279,263.01414141271175,-15.985858587288249,5,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,TV,Rainy,306,283.6009076641811,-22.39909233581892,5,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Electronics,TV,Rainy,324,271.25299778366815,-52.74700221633185,7,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Appliances,Fridge,Stormy,328,275.82406847729413,-52.175931522705866,6,Weather-Priority Restock,0.0
CRITICAL,120,"New York, NY",Appliances,Headphones,Stormy,356,267.0024404940474,-88.99755950595261,6,Weather-Priority Restock,0.0
CRITICAL,120,"Dallas, TX",Electronics,Camera,Rainy,330,298.89769186219934,-31.102308137800662,2,Weather-Priority Restock,0.0
CRITICAL,120,"Miami, FL",Electronics,Smartphone,Stormy,500,276.88197475812996,-223.11802524187004,7,Weather-Priority Restock,0.0
