transaction_id,transaction_date,store_location,category,product_name,actual_demand,forecasted_demand,demand_gap,inventory_level,reorder_point,weather_conditions,is_demand_shock,stockout_indicator,revenue_at_risk
3441,2024-03-16 16:08:00,"Miami, FL",Electronics,Washing Machine,437,140,297,49,74,Stormy,False,True,359850.60000000003
3711,2024-02-21 20:40:00,"Miami, FL",Appliances,Laptop,447,359,88,239,137,Stormy,False,True,358606.56
3894,2024-06-24 18:43:00,"Dallas, TX",Electronics,Tablet,345,347,-2,148,142,Sunny,False,True,357444.68
4224,2024-05-31 13:05:00,"Miami, FL",Electronics,Smartphone,415,486,-71,137,140,Cloudy,False,True,357043.74
1522,2024-04-13 04:32:00,"Los Angeles, CA",Electronics,Smartphone,424,266,158,163,76,Sunny,False,True,356150.16
2306,2024-04-18 09:43:00,"Chicago, IL",Electronics,Headphones,348,452,-104,168,110,Rainy,False,True,355912.2
1097,2024-08-31 23:30:00,"Chicago, IL",Appliances,TV,317,364,-47,138,96,Sunny,False,True,355357.96
20,2024-07-21 20:20:00,"Miami, FL",Appliances,TV,451,362,89,144,106,Rainy,False,True,354885.86
708,2024-08-31 02:19:00,"Los Angeles, CA",Appliances,Smartphone,449,482,-33,48,141,Rainy,False,True,354155.18
694,2024-01-23 08:21:00,"Chicago, IL",Electronics,TV,344,130,214,71,101,Cloudy,False,True,353720.64
4442,2024-03-01 16:28:00,"Dallas, TX",Appliances,TV,459,394,65,211,69,Cloudy,False,True,352678.32
430,2024-05-03 11:49:00,"Miami, FL",Appliances,Smartphone,371,328,43,56,114,Cloudy,False,True,352670.85
1117,2024-09-08 06:34:00,"New York, NY",Electronics,Fridge,411,345,66,63,126,Rainy,False,True,352530.96
976,2024-07-17 00:20:00,"Miami, FL",Appliances,Smartphone,252,477,-225,7,101,Stormy,False,True,349889.39999999997
2955,2024-07-20 21:14:00,"New York, NY",Appliances,Washing Machine,249,377,-128,22,91,Rainy,False,True,349866.02
4052,2024-01-22 06:48:00,"Dallas, TX",Electronics,Headphones,263,500,-237,22,127,Rainy,False,True,349594.6
3273,2024-05-03 09:32:00,"Los Angeles, CA",Appliances,Smartphone,381,166,215,56,94,Rainy,False,True,349102.0
830,2024-01-25 06:01:00,"Dallas, TX",Appliances,Smartphone,243,138,105,36,111,Sunny,False,True,348724.62
62,2024-05-23 12:54:00,"New York, NY",Electronics,Camera,427,177,250,211,130,Stormy,False,True,348302.16
476,2024-07-04 14:54:00,"Miami, FL",Appliances,Fridge,280,444,-164,95,148,Stormy,False,True,347474.4
3068,2024-04-13 08:14:00,"New York, NY",Appliances,TV,495,162,333,182,68,Stormy,False,True,347201.51
4460,2024-06-22 03:11:00,"Miami, FL",Appliances,Camera,353,284,69,66,127,Rainy,False,True,346977.26
2111,2024-08-18 13:39:00,"New York, NY",Electronics,Washing Machine,473,187,286,281,82,Cloudy,False,True,346915.19999999995
2273,2024-06-24 12:01:00,"New York, NY",Appliances,Camera,352,474,-122,131,134,Cloudy,False,True,346623.03
3731,2024-03-02 18:27:00,"New York, NY",Electronics,Laptop,491,481,10,96,112,Rainy,False,True,345423.55
2918,2024-03-08 18:46:00,"Miami, FL",Electronics,Tablet,490,414,76,85,58,Sunny,False,True,344898.0
640,2024-04-18 16:02:00,"New York, NY",Appliances,Camera,353,376,-23,9,107,Cloudy,False,True,343769.52
2131,2024-08-04 20:37:00,"Chicago, IL",Electronics,TV,242,326,-84,61,86,Cloudy,False,True,341308.08
4904,2024-01-16 10:27:00,"Dallas, TX",Electronics,TV,247,319,-72,0,100,Sunny,False,True,339896.69999999995
2242,2024-07-14 05:00:00,"Miami, FL",Appliances,Fridge,390,227,163,29,106,Sunny,False,True,338849.04
592,2024-08-24 05:46:00,"New York, NY",Appliances,Camera,323,237,86,115,111,Cloudy,False,True,337833.60000000003
4782,2024-04-15 20:40:00,"Miami, FL",Electronics,Laptop,503,113,390,140,150,Stormy,False,True,337524.66000000003
92,2024-01-18 18:20:00,"Chicago, IL",Electronics,TV,364,362,2,169,120,Stormy,False,True,336562.2
2335,2024-03-08 01:19:00,"Miami, FL",Electronics,Laptop,437,371,66,134,146,Stormy,False,True,336426.95999999996
3888,2024-03-17 02:35:00,"Chicago, IL",Appliances,Fridge,410,227,183,115,64,Rainy,False,True,335948.95
2641,2024-06-04 17:27:00,"Los Angeles, CA",Appliances,Laptop,378,342,36,84,53,Stormy,False,True,335227.62
492,2024-07-22 07:51:00,"Miami, FL",Electronics,Fridge,357,382,-25,41,94,Cloudy,False,True,333977.24000000005
4314,2024-07-12 12:45:00,"Los Angeles, CA",Electronics,Headphones,359,436,-77,55,116,Rainy,False,True,333557.92
4453,2024-01-06 13:40:00,"New York, NY",Appliances,Headphones,247,369,-122,80,111,Rainy,False,True,333418.84
1713,2024-05-28 06:54:00,"Los Angeles, CA",Appliances,Washing Machine,327,428,-101,123,147,Cloudy,False,True,333172.8
200,2024-06-24 09:50:00,"New York, NY",Electronics,Tablet,478,113,365,290,69,Rainy,False,True,333120.96
457,2024-08-22 23:59:00,"New York, NY",Electronics,Tablet,445,104,341,7,107,Cloudy,False,True,331574.76
3798,2024-05-20 17:12:00,"Miami, FL",Appliances,Camera,494,407,87,258,108,Stormy,False,True,331070.24
1404,2024-05-18 15:04:00,"Miami, FL",Appliances,Headphones,246,127,119,79,146,Sunny,False,True,330913.84
4263,2024-01-06 12:24:00,"New York, NY",Electronics,Washing Machine,382,279,103,114,69,Stormy,False,True,330795.07999999996
3199,2024-09-14 05:40:00,"Chicago, IL",Electronics,Headphones,234,139,95,39,148,Cloudy,False,True,330316.35000000003
505,2024-04-21 08:28:00,"New York, NY",Electronics,Washing Machine,463,410,53,285,97,Cloudy,False,True,329385.44
2372,2024-05-12 10:22:00,"Los Angeles, CA",Electronics,Headphones,309,164,145,70,133,Rainy,False,True,329275.08
4024,2024-01-01 03:00:00,"New York, NY",Electronics,Tablet,324,446,-122,139,89,Rainy,False,True,328532.25
3134,2024-06-30 14:22:00,"Miami, FL",Electronics,Headphones,379,418,-39,196,50,Rainy,False,True,327330.27
1534,2024-02-09 19:56:00,"Miami, FL",Appliances,Tablet,421,308,113,211,126,Stormy,False,True,327087.6
2340,2024-05-23 07:51:00,"Chicago, IL",Electronics,Camera,273,360,-87,54,125,Sunny,False,True,326793.99
2678,2024-04-13 14:03:00,"Dallas, TX",Electronics,Laptop,427,233,194,63,111,Sunny,False,True,326347.83999999997
3841,2024-09-10 00:28:00,"Miami, FL",Appliances,Camera,323,335,-12,90,132,Stormy,False,True,324760.06
500,2024-08-31 12:51:00,"Dallas, TX",Electronics,Headphones,397,218,179,230,103,Rainy,False,True,323124.96
3606,2024-07-28 23:53:00,"New York, NY",Electronics,Smartphone,183,195,-12,16,76,Sunny,False,True,322989.69
2467,2024-02-11 17:07:00,"Los Angeles, CA",Electronics,TV,503,312,191,308,140,Stormy,False,True,322682.1
2431,2024-01-20 16:54:00,"Los Angeles, CA",Electronics,Smartphone,494,152,342,319,95,Sunny,False,True,321599.25
1382,2024-04-21 23:13:00,"Miami, FL",Appliances,Tablet,465,343,122,207,54,Rainy,False,True,321591.84
3194,2024-01-03 04:33:00,"New York, NY",Electronics,Headphones,270,298,-28,45,136,Stormy,False,True,318622.5
602,2024-02-09 16:37:00,"Los Angeles, CA",Electronics,TV,405,481,-76,211,85,Stormy,False,True,318194.92
4709,2024-08-02 17:06:00,"New York, NY",Electronics,Tablet,319,288,31,47,95,Sunny,False,True,318000.63999999996
4294,2024-08-03 03:16:00,"Los Angeles, CA",Appliances,Smartphone,432,404,28,199,58,Stormy,False,True,317411.24
724,2024-05-20 07:23:00,"Los Angeles, CA",Appliances,Tablet,423,162,261,200,118,Sunny,False,True,316981.12
3498,2024-06-10 04:30:00,"New York, NY",Appliances,Headphones,368,384,-16,50,139,Stormy,False,True,316320.96
4384,2024-01-23 13:48:00,"Chicago, IL",Electronics,Headphones,296,437,-141,93,70,Rainy,False,True,316304.45
2011,2024-01-17 18:49:00,"Dallas, TX",Electronics,Laptop,288,101,187,75,139,Sunny,False,True,316055.79
2582,2024-01-13 21:18:00,"Dallas, TX",Electronics,Camera,212,107,105,51,144,Rainy,False,True,315292.74
446,2024-08-19 16:07:00,"Dallas, TX",Appliances,Camera,276,394,-118,22,85,Cloudy,False,True,315092.08
4046,2024-08-31 02:51:00,"Miami, FL",Electronics,Headphones,475,316,159,317,131,Rainy,False,True,314391.56
3303,2024-05-26 12:12:00,"New York, NY",Electronics,Smartphone,264,204,60,98,128,Rainy,False,True,311923.95999999996
3991,2024-07-29 22:49:00,"Dallas, TX",Appliances,Headphones,214,328,-114,55,99,Sunny,False,True,311714.73
4687,2024-09-11 12:24:00,"New York, NY",Electronics,Washing Machine,470,407,63,138,132,Stormy,False,True,311489.04000000004
2836,2024-05-23 10:24:00,"New York, NY",Appliances,Laptop,431,419,12,54,61,Cloudy,False,True,310757.32999999996
4586,2024-01-15 15:12:00,"Los Angeles, CA",Appliances,Washing Machine,418,149,269,129,62,Rainy,False,True,308750.25999999995
3010,2024-06-18 10:21:00,"New York, NY",Appliances,Smartphone,300,342,-42,91,113,Sunny,False,True,306952.03
2024,2024-03-28 06:38:00,"Chicago, IL",Appliances,Tablet,339,264,75,108,91,Cloudy,False,True,306382.23
4458,2024-01-05 17:37:00,"Miami, FL",Electronics,Headphones,376,233,143,185,80,Stormy,False,True,305865.49
2075,2024-05-13 08:15:00,"Miami, FL",Appliances,Tablet,341,280,61,62,130,Sunny,False,True,305728.2
3770,2024-08-16 13:38:00,"Los Angeles, CA",Appliances,Fridge,423,230,193,269,57,Sunny,False,True,305631.48
1935,2024-03-12 01:48:00,"Dallas, TX",Electronics,Washing Machine,438,492,-54,77,59,Cloudy,False,True,304554.04
130,2024-06-14 22:58:00,"New York, NY",Electronics,TV,269,490,-221,105,54,Stormy,False,True,304328.24
3583,2024-05-25 20:35:00,"Dallas, TX",Appliances,Smartphone,377,183,194,174,98,Cloudy,False,True,304181.29000000004
149,2024-07-22 18:07:00,"Miami, FL",Appliances,Camera,336,288,48,8,93,Sunny,False,True,303836.24
1423,2024-09-13 19:08:00,"Chicago, IL",Appliances,Headphones,491,105,386,107,56,Sunny,False,True,302300.16000000003
3904,2024-01-03 12:29:00,"New York, NY",Appliances,Fridge,197,105,92,33,117,Cloudy,False,True,301686.2
2168,2024-02-29 05:06:00,"Chicago, IL",Electronics,Headphones,406,418,-12,187,127,Cloudy,False,True,300408.87
452,2024-04-25 23:13:00,"Miami, FL",Electronics,Fridge,383,132,251,122,122,Cloudy,False,True,299855.06999999995
2604,2024-06-12 03:26:00,"Los Angeles, CA",Electronics,Camera,363,407,-44,214,61,Rainy,False,True,297074.71
1951,2024-08-23 10:29:00,"Dallas, TX",Appliances,TV,496,493,3,18,56,Rainy,False,True,296240.5
1286,2024-07-18 17:58:00,"Chicago, IL",Electronics,TV,486,390,96,199,53,Stormy,False,True,295262.73
3838,2024-07-25 18:22:00,"Dallas, TX",Appliances,Laptop,304,219,85,125,106,Cloudy,False,True,293925.16
3765,2024-02-18 11:39:00,"Dallas, TX",Appliances,Fridge,244,263,-19,84,51,Stormy,False,True,293892.8
535,2024-08-03 14:36:00,"Los Angeles, CA",Appliances,TV,471,491,-20,321,89,Cloudy,False,True,293709.0
4512,2024-05-23 16:57:00,"Chicago, IL",Appliances,Headphones,373,358,15,210,111,Stormy,False,True,293238.63
2976,2024-06-24 09:19:00,"Miami, FL",Appliances,Washing Machine,245,189,56,33,134,Cloudy,False,True,289946.04000000004
2996,2024-08-11 19:56:00,"Dallas, TX",Electronics,Headphones,396,316,80,221,63,Sunny,False,True,289654.75
3302,2024-06-05 03:27:00,"Dallas, TX",Appliances,Camera,212,141,71,8,52,Stormy,False,True,289278.12
4274,2024-02-12 19:36:00,"Los Angeles, CA",Electronics,Camera,386,148,238,172,102,Sunny,False,True,288748.06
4216,2024-04-21 08:53:00,"New York, NY",Appliances,TV,355,100,255,114,52,Rainy,False,True,287332.25
277,2024-07-13 20:16:00,"Dallas, TX",Appliances,Headphones,151,124,27,3,137,Stormy,False,True,285953.76
2880,2024-05-26 09:29:00,"Miami, FL",Electronics,Fridge,232,288,-56,52,71,Rainy,False,True,285825.60000000003
3659,2024-09-15 12:35:00,"Los Angeles, CA",Appliances,Fridge,389,460,-71,15,103,Sunny,False,True,285227.36
2301,2024-07-11 02:11:00,"Chicago, IL",Appliances,Headphones,290,198,92,141,136,Sunny,False,True,284739.0
429,2024-02-15 13:40:00,"Los Angeles, CA",Appliances,TV,462,334,128,239,125,Stormy,False,True,284209.04
1938,2024-02-23 14:24:00,"Chicago, IL",Electronics,Headphones,458,455,3,294,149,Stormy,False,True,284152.96
1944,2024-08-16 08:51:00,"Dallas, TX",Electronics,TV,484,231,253,324,77,Cloudy,False,True,283584.0
1896,2024-08-26 01:26:00,"Dallas, TX",Electronics,Tablet,315,464,-149,17,113,Cloudy,False,True,283058.28
3004,2024-08-04 20:03:00,"New York, NY",Electronics,Tablet,482,185,297,335,57,Cloudy,False,True,282939.72
3631,2024-08-27 11:14:00,"New York, NY",Appliances,Fridge,479,164,315,185,83,Sunny,False,True,282572.22
4450,2024-08-04 16:44:00,"Los Angeles, CA",Appliances,Tablet,494,191,303,172,144,Rainy,False,True,282468.06
453,2024-06-23 08:10:00,"Miami, FL",Appliances,Camera,509,110,399,198,132,Stormy,False,True,282400.44
465,2024-05-21 22:37:00,"Dallas, TX",Appliances,Tablet,414,186,228,211,93,Rainy,False,True,281993.39
385,2024-05-24 02:04:00,"Dallas, TX",Electronics,Fridge,437,173,264,246,51,Sunny,False,True,281931.27999999997
1003,2024-04-13 10:13:00,"Chicago, IL",Appliances,Smartphone,387,102,285,224,128,Sunny,False,True,281474.92
4700,2024-03-03 18:49:00,"New York, NY",Appliances,Laptop,489,332,157,272,74,Sunny,False,True,281149.54
598,2024-08-06 20:18:00,"Chicago, IL",Electronics,Tablet,240,116,124,76,114,Rainy,False,True,279177.2
1899,2024-03-12 06:53:00,"Dallas, TX",Electronics,Tablet,210,366,-156,48,134,Cloudy,False,True,278068.14
4130,2024-04-28 12:22:00,"Los Angeles, CA",Electronics,Headphones,480,210,270,211,61,Rainy,False,True,277271.75
3561,2024-03-20 08:26:00,"Dallas, TX",Appliances,Smartphone,435,465,-30,91,74,Rainy,False,True,276995.68
2611,2024-05-22 13:15:00,"New York, NY",Appliances,Fridge,369,303,66,197,128,Rainy,False,True,276821.96
988,2024-04-05 05:57:00,"Los Angeles, CA",Electronics,Washing Machine,398,241,157,196,52,Cloudy,False,True,276093.6
1900,2024-05-01 02:07:00,"Chicago, IL",Appliances,Tablet,235,326,-91,31,139,Stormy,False,True,275981.39999999997
2983,2024-08-23 00:14:00,"Los Angeles, CA",Electronics,Camera,425,384,41,241,149,Stormy,False,True,275495.84
571,2024-04-17 04:39:00,"Miami, FL",Appliances,Fridge,432,436,-4,104,142,Rainy,False,True,275428.16000000003
81,2024-05-04 15:09:00,"Chicago, IL",Appliances,Washing Machine,497,244,253,169,127,Rainy,False,True,275356.0
427,2024-06-29 14:18:00,"New York, NY",Appliances,Washing Machine,337,168,169,183,106,Cloudy,False,True,274448.02
378,2024-01-07 20:14:00,"Los Angeles, CA",Electronics,Camera,496,140,356,350,122,Rainy,False,True,273952.94
18,2024-06-26 04:41:00,"New York, NY",Electronics,Laptop,418,348,70,191,58,Sunny,False,True,272835.84
726,2024-08-27 07:58:00,"Dallas, TX",Electronics,Camera,498,183,315,197,74,Sunny,False,True,272829.41
3782,2024-05-08 22:43:00,"Miami, FL",Appliances,Smartphone,373,106,267,17,82,Cloudy,False,True,272201.16000000003
4214,2024-09-07 05:39:00,"Los Angeles, CA",Electronics,Smartphone,421,102,319,267,143,Rainy,False,True,272188.84
3626,2024-03-17 12:32:00,"Los Angeles, CA",Electronics,Tablet,466,151,315,13,141,Stormy,False,True,271220.16000000003
1853,2024-02-02 13:11:00,"Dallas, TX",Appliances,TV,277,361,-84,52,72,Rainy,False,True,269534.25
4997,2024-02-07 11:30:00,"Los Angeles, CA",Appliances,Laptop,397,388,9,207,98,Sunny,False,True,269437.1
672,2024-09-05 07:54:00,"New York, NY",Appliances,Fridge,267,209,58,77,74,Cloudy,False,True,269427.6
2985,2024-08-13 05:45:00,"Miami, FL",Appliances,Smartphone,386,284,102,47,147,Rainy,False,True,269260.92
1259,2024-05-14 03:09:00,"Los Angeles, CA",Appliances,Fridge,468,235,233,144,54,Cloudy,False,True,269208.36
3450,2024-08-25 02:11:00,"Los Angeles, CA",Electronics,Smartphone,310,277,33,155,115,Sunny,False,True,268680.10000000003
2713,2024-03-15 08:38:00,"Los Angeles, CA",Appliances,Camera,475,438,37,189,68,Cloudy,False,True,268402.42
2457,2024-01-26 13:17:00,"Chicago, IL",Electronics,Headphones,307,422,-115,121,51,Rainy,False,True,267029.04000000004
1847,2024-02-04 03:20:00,"New York, NY",Electronics,Camera,151,456,-305,8,65,Sunny,False,True,266579.17
3763,2024-03-11 23:19:00,"Chicago, IL",Electronics,Headphones,350,110,240,173,127,Stormy,False,True,266436.33
4105,2024-02-14 10:51:00,"Dallas, TX",Appliances,Camera,228,356,-128,35,113,Sunny,False,True,266135.42
783,2024-08-24 01:49:00,"Dallas, TX",Electronics,Fridge,333,283,50,175,51,Cloudy,False,True,266019.86
3482,2024-01-22 17:00:00,"Miami, FL",Electronics,Smartphone,252,224,28,115,130,Stormy,False,True,265893.70999999996
1682,2024-06-01 13:37:00,"Dallas, TX",Appliances,Washing Machine,417,455,-38,62,69,Cloudy,False,True,265777.85
4730,2024-04-09 23:44:00,"Miami, FL",Electronics,Washing Machine,369,324,45,153,56,Stormy,False,True,264740.4
24,2024-01-30 09:19:00,"Chicago, IL",Electronics,Headphones,330,146,184,154,120,Stormy,False,True,264600.16000000003
272,2024-01-29 14:14:00,"Miami, FL",Appliances,Tablet,352,402,-50,164,111,Sunny,False,True,264583.68
4883,2024-01-19 03:45:00,"Dallas, TX",Electronics,Headphones,387,241,146,241,112,Sunny,False,True,263816.16000000003
4900,2024-09-15 03:32:00,"New York, NY",Appliances,Camera,199,152,47,61,129,Rainy,False,True,261912.96000000002
2228,2024-03-13 16:17:00,"Los Angeles, CA",Electronics,Smartphone,394,177,217,210,73,Cloudy,False,True,261112.56
3728,2024-07-24 10:36:00,"Los Angeles, CA",Electronics,Headphones,354,155,199,177,117,Sunny,False,True,260807.73
1092,2024-01-14 04:45:00,"Miami, FL",Appliances,Smartphone,313,211,102,2,64,Cloudy,False,True,260748.62
1620,2024-06-15 17:04:00,"Los Angeles, CA",Appliances,TV,413,107,306,137,62,Stormy,False,True,260582.63999999998
2704,2024-09-06 16:19:00,"Miami, FL",Appliances,Washing Machine,396,220,176,1,55,Cloudy,False,True,260581.50000000003
804,2024-02-29 19:42:00,"Los Angeles, CA",Electronics,TV,423,440,-17,127,127,Stormy,False,True,259967.91999999998
4613,2024-02-14 19:51:00,"Dallas, TX",Electronics,Headphones,417,247,170,119,115,Sunny,False,True,259581.84000000003
2666,2024-08-07 10:09:00,"Chicago, IL",Appliances,Camera,416,356,60,238,95,Cloudy,False,True,259349.56
3720,2024-01-15 03:58:00,"Los Angeles, CA",Appliances,Camera,491,366,125,279,99,Stormy,False,True,258805.36
829,2024-04-08 21:00:00,"New York, NY",Electronics,Headphones,471,167,304,309,91,Stormy,False,True,258746.4
4293,2024-02-17 17:51:00,"Miami, FL",Appliances,Camera,282,425,-143,39,81,Stormy,False,True,258559.28999999998
2451,2024-02-21 11:16:00,"Miami, FL",Appliances,Tablet,448,321,127,307,92,Stormy,False,True,257841.06
484,2024-02-02 09:27:00,"Miami, FL",Appliances,Washing Machine,273,477,-204,76,83,Sunny,False,True,256791.47
749,2024-09-08 19:17:00,"Dallas, TX",Electronics,Headphones,459,181,278,172,126,Rainy,False,True,256600.96000000002
98,2024-02-23 18:26:00,"Dallas, TX",Appliances,Headphones,362,348,14,183,73,Sunny,False,True,256464.04
540,2024-06-25 01:20:00,"Dallas, TX",Electronics,Camera,397,357,40,199,50,Sunny,False,True,256140.72000000003
3236,2024-04-23 01:32:00,"New York, NY",Electronics,TV,387,229,158,226,95,Rainy,False,True,255524.71
2882,2024-08-18 19:42:00,"Miami, FL",Electronics,Laptop,404,283,121,220,70,Rainy,False,True,254922.80000000002
1388,2024-06-20 06:41:00,"New York, NY",Appliances,TV,288,137,151,69,62,Cloudy,False,True,254460.48
2493,2024-07-11 15:36:00,"Los Angeles, CA",Appliances,Camera,413,360,53,213,128,Rainy,False,True,254319.99999999997
1846,2024-06-19 04:32:00,"Miami, FL",Appliances,Camera,436,218,218,124,135,Cloudy,False,True,254245.68
1062,2024-01-07 08:10:00,"Miami, FL",Electronics,Camera,331,238,93,177,99,Sunny,False,True,254229.36
3855,2024-09-14 15:27:00,"New York, NY",Appliances,TV,169,123,46,41,86,Cloudy,False,True,253541.12
3130,2024-01-26 09:30:00,"Dallas, TX",Electronics,Washing Machine,413,377,36,160,140,Sunny,False,True,253407.33000000002
629,2024-05-02 00:35:00,"Chicago, IL",Electronics,Tablet,295,281,14,4,81,Cloudy,False,True,253289.31
1310,2024-06-04 12:55:00,"Chicago, IL",Electronics,TV,474,117,357,331,76,Sunny,False,True,251674.28
2176,2024-02-23 19:06:00,"Miami, FL",Electronics,Camera,403,495,-92,203,59,Cloudy,False,True,251426.00000000003
2187,2024-06-04 20:43:00,"New York, NY",Appliances,Tablet,454,442,12,151,148,Sunny,False,True,250756.74000000002
233,2024-02-06 00:32:00,"Miami, FL",Electronics,Tablet,451,320,131,308,116,Sunny,False,True,250417.31
445,2024-04-28 13:09:00,"Los Angeles, CA",Electronics,Camera,389,464,-75,154,112,Sunny,False,True,250307.90000000002
3493,2024-08-08 13:33:00,"Chicago, IL",Appliances,TV,484,309,175,130,77,Sunny,False,True,249035.46
2486,2024-06-29 03:55:00,"Los Angeles, CA",Electronics,Tablet,333,285,48,141,132,Rainy,False,True,248689.91999999998
2872,2024-03-07 20:27:00,"Dallas, TX",Appliances,TV,451,250,201,79,134,Cloudy,False,True,247978.92
679,2024-04-06 13:23:00,"Miami, FL",Appliances,Headphones,227,391,-164,1,131,Rainy,False,True,247406.72
265,2024-05-09 07:56:00,"New York, NY",Appliances,Fridge,443,348,95,201,54,Cloudy,False,True,246968.25999999998
