id,location,region,category,product,weather,inventory,reorder_point,actual_demand,forecast_demand,supply_gap,lead_time,is_stockout,is_critical,is_shock,recommendation,priority,score,ai_insight,financial_impact,revenue_at_risk
3841,"Miami, FL",Coastal,Appliances,Camera,Stormy,90,132,323,335,233,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,324760.06,324760.06
2467,"Los Angeles, CA",Coastal,Electronics,TV,Stormy,308,140,503,312,195,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,322682.1,322682.1
1382,"Miami, FL",Coastal,Appliances,Tablet,Rainy,207,54,465,343,258,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,321591.84,321591.84
3194,"New York, NY",Coastal,Electronics,Headphones,Stormy,45,136,270,298,225,9,True,True,False,URGENT AIR FREIGHT | EXPEDITE + WEATHER BUFFER,CRITICAL,190,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Stormy,318622.5,318622.5
602,"Los Angeles, CA",Coastal,Electronics,TV,Stormy,211,85,405,481,194,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,318194.92,318194.92
4294,"Los Angeles, CA",Coastal,Appliances,Smartphone,Stormy,199,58,432,404,233,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,317411.24,317411.24
3498,"New York, NY",Coastal,Appliances,Headphones,Stormy,50,139,368,384,318,8,True,True,False,URGENT AIR FREIGHT | EXPEDITE + WEATHER BUFFER,CRITICAL,190,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Stormy,316320.96,316320.96
2582,"Dallas, TX",Inland,Electronics,Camera,Rainy,51,144,212,107,161,10,True,True,False,URGENT AIR FREIGHT | INCREASE SAFETY STOCK,CRITICAL,160,Critical Inventory Level | Lead Time Gap | Weather: Rainy,315292.74,315292.74
4046,"Miami, FL",Coastal,Electronics,Headphones,Rainy,317,131,475,316,158,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,314391.56,314391.56
3303,"New York, NY",Coastal,Electronics,Smartphone,Rainy,98,128,264,204,166,10,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Rainy,311923.95999999996,311923.95999999996
4687,"New York, NY",Coastal,Electronics,Washing Machine,Stormy,138,132,470,407,332,9,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Stormy,311489.04000000004,311489.04000000004
4586,"Los Angeles, CA",Coastal,Appliances,Washing Machine,Rainy,129,62,418,149,289,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,308750.25999999995,308750.25999999995
3874,"Dallas, TX",Inland,Appliances,Washing Machine,Cloudy,34,111,188,351,154,9,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,307944.56,0.0
1765,"New York, NY",Coastal,Electronics,Washing Machine,Cloudy,4,129,246,344,242,8,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk,307538.44,0.0
4458,"Miami, FL",Coastal,Electronics,Headphones,Stormy,185,80,376,233,191,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,305865.49,305865.49
130,"New York, NY",Coastal,Electronics,TV,Stormy,105,54,269,490,164,8,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Stormy,304328.24,304328.24
2604,"Los Angeles, CA",Coastal,Electronics,Camera,Rainy,214,61,363,407,149,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,297074.71,297074.71
1951,"Dallas, TX",Inland,Appliances,TV,Rainy,18,56,496,493,478,10,True,True,False,URGENT AIR FREIGHT | INCREASE SAFETY STOCK,CRITICAL,160,Critical Inventory Level | Lead Time Gap | Weather: Rainy,296240.5,296240.5
3079,"Chicago, IL",Inland,Electronics,TV,Sunny,5,50,224,407,219,9,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,289388.79000000004,0.0
4216,"New York, NY",Coastal,Appliances,TV,Rainy,114,52,355,100,241,10,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Rainy,287332.25,287332.25
2880,"Miami, FL",Coastal,Electronics,Fridge,Rainy,52,71,232,288,180,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,285825.60000000003,285825.60000000003
3659,"Los Angeles, CA",Coastal,Appliances,Fridge,Sunny,15,103,389,460,374,8,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk,285227.36,285227.36
429,"Los Angeles, CA",Coastal,Appliances,TV,Stormy,239,125,462,334,223,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,284209.04,284209.04
4450,"Los Angeles, CA",Coastal,Appliances,Tablet,Rainy,172,144,494,191,322,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,282468.06,282468.06
453,"Miami, FL",Coastal,Appliances,Camera,Stormy,198,132,509,110,311,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,282400.44,282400.44
4130,"Los Angeles, CA",Coastal,Electronics,Headphones,Rainy,211,61,480,210,269,10,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Rainy,277271.75,277271.75
2611,"New York, NY",Coastal,Appliances,Fridge,Rainy,197,128,369,303,172,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,276821.96,276821.96
1900,"Chicago, IL",Inland,Appliances,Tablet,Stormy,31,139,235,326,204,10,True,True,False,URGENT AIR FREIGHT | INCREASE SAFETY STOCK,CRITICAL,160,Critical Inventory Level | Lead Time Gap | Weather: Stormy,275981.39999999997,275981.39999999997
2983,"Los Angeles, CA",Coastal,Electronics,Camera,Stormy,241,149,425,384,184,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,275495.84,275495.84
571,"Miami, FL",Coastal,Appliances,Fridge,Rainy,104,142,432,436,328,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,275428.16000000003,275428.16000000003
378,"Los Angeles, CA",Coastal,Electronics,Camera,Rainy,350,122,496,140,146,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,273952.94,273952.94
4858,"Miami, FL",Coastal,Appliances,Laptop,Rainy,52,123,353,322,301,8,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Rainy,272739.11,0.0
4214,"Los Angeles, CA",Coastal,Electronics,Smartphone,Rainy,267,143,421,102,154,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,272188.84,272188.84
3626,"Los Angeles, CA",Coastal,Electronics,Tablet,Stormy,13,141,466,151,453,3,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Stormy,271220.16000000003,271220.16000000003
2985,"Miami, FL",Coastal,Appliances,Smartphone,Rainy,47,147,386,284,339,6,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Rainy,269260.92,269260.92
1847,"New York, NY",Coastal,Electronics,Camera,Sunny,8,65,151,456,143,10,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk,266579.17,266579.17
4105,"Dallas, TX",Inland,Appliances,Camera,Sunny,35,113,228,356,193,9,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,266135.42,266135.42
764,"New York, NY",Coastal,Appliances,Headphones,Sunny,15,135,224,441,209,9,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk,266029.82999999996,0.0
3482,"Miami, FL",Coastal,Electronics,Smartphone,Stormy,115,130,252,224,137,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,265893.70999999996,265893.70999999996
4730,"Miami, FL",Coastal,Electronics,Washing Machine,Stormy,153,56,369,324,216,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,264740.4,264740.4
4790,"Chicago, IL",Inland,Electronics,Headphones,Stormy,37,139,275,128,238,8,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap | Weather: Stormy,263834.89999999997,0.0
4900,"New York, NY",Coastal,Appliances,Camera,Rainy,61,129,199,152,138,1,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Rainy,261912.96000000002,261912.96000000002
1620,"Los Angeles, CA",Coastal,Appliances,TV,Stormy,137,62,413,107,276,2,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,260582.63999999998,260582.63999999998
2704,"Miami, FL",Coastal,Appliances,Washing Machine,Cloudy,1,55,396,220,395,9,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk,260581.50000000003,260581.50000000003
804,"Los Angeles, CA",Coastal,Electronics,TV,Stormy,127,127,423,440,296,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,259967.91999999998,259967.91999999998
3720,"Los Angeles, CA",Coastal,Appliances,Camera,Stormy,279,99,491,366,212,9,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Stormy,258805.36,258805.36
829,"New York, NY",Coastal,Electronics,Headphones,Stormy,309,91,471,167,162,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,258746.4,258746.4
4293,"Miami, FL",Coastal,Appliances,Camera,Stormy,39,81,282,425,243,7,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Stormy,258559.28999999998,258559.28999999998
2451,"Miami, FL",Coastal,Appliances,Tablet,Stormy,307,92,448,321,141,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,257841.06,257841.06
3236,"New York, NY",Coastal,Electronics,TV,Rainy,226,95,387,229,161,1,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,255524.71,255524.71
2882,"Miami, FL",Coastal,Electronics,Laptop,Rainy,220,70,404,283,184,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,254922.80000000002,254922.80000000002
2493,"Los Angeles, CA",Coastal,Appliances,Camera,Rainy,213,128,413,360,200,2,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,254319.99999999997,254319.99999999997
629,"Chicago, IL",Inland,Electronics,Tablet,Cloudy,4,81,295,281,291,10,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,253289.31,253289.31
2486,"Los Angeles, CA",Coastal,Electronics,Tablet,Rainy,141,132,333,285,192,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,248689.91999999998,248689.91999999998
679,"Miami, FL",Coastal,Appliances,Headphones,Rainy,1,131,227,391,226,5,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Rainy,247406.72,247406.72
3035,"Los Angeles, CA",Coastal,Appliances,Camera,Rainy,238,129,486,121,248,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,245996.16,245996.16
1147,"Los Angeles, CA",Coastal,Appliances,Fridge,Rainy,156,87,340,493,184,1,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,245029.12000000002,245029.12000000002
3704,"Chicago, IL",Inland,Appliances,Smartphone,Sunny,0,130,288,111,288,10,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,243737.27999999997,0.0
1218,"Los Angeles, CA",Coastal,Appliances,Tablet,Stormy,112,59,287,368,175,9,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Stormy,241458.0,241458.0
2838,"Miami, FL",Coastal,Electronics,Camera,Rainy,148,111,299,306,151,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,239236.84999999998,239236.84999999998
491,"New York, NY",Coastal,Electronics,Washing Machine,Rainy,65,86,450,229,385,2,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,238869.40000000002,238869.40000000002
2597,"New York, NY",Coastal,Appliances,Laptop,Stormy,275,149,420,370,145,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,234631.75,234631.75
888,"Miami, FL",Coastal,Appliances,Headphones,Stormy,137,56,264,244,127,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,234001.31,234001.31
2540,"Chicago, IL",Inland,Appliances,Tablet,Rainy,10,99,158,322,148,8,True,True,False,URGENT AIR FREIGHT | INCREASE SAFETY STOCK,CRITICAL,160,Critical Inventory Level | Lead Time Gap | Weather: Rainy,233054.12,233054.12
2402,"Dallas, TX",Inland,Electronics,TV,Stormy,35,139,209,496,174,9,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap | Weather: Stormy,232027.26,0.0
3927,"Los Angeles, CA",Coastal,Appliances,Camera,Stormy,216,112,494,436,278,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,231882.58000000002,231882.58000000002
3658,"Los Angeles, CA",Coastal,Appliances,Camera,Stormy,37,127,210,149,173,9,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Stormy,230365.06999999998,0.0
3232,"Los Angeles, CA",Coastal,Electronics,Smartphone,Stormy,55,121,228,225,173,6,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Stormy,228133.37,228133.37
2810,"Miami, FL",Coastal,Electronics,Camera,Rainy,96,62,325,255,229,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,227422.19,227422.19
393,"New York, NY",Coastal,Electronics,Tablet,Stormy,91,63,483,459,392,1,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,225309.84,225309.84
2906,"New York, NY",Coastal,Electronics,TV,Rainy,280,133,448,133,168,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,223807.92,223807.92
1248,"New York, NY",Coastal,Appliances,Smartphone,Stormy,180,133,380,109,200,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,222744.0,222744.0
1774,"New York, NY",Coastal,Appliances,Fridge,Rainy,184,67,343,405,159,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,220009.89,220009.89
2360,"Miami, FL",Coastal,Appliances,Fridge,Stormy,320,51,460,232,140,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,219888.2,219888.2
3601,"Los Angeles, CA",Coastal,Appliances,TV,Stormy,287,66,481,306,194,7,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,219379.08,219379.08
4508,"New York, NY",Coastal,Appliances,Tablet,Stormy,153,142,281,107,128,1,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,218510.08,218510.08
3308,"Chicago, IL",Inland,Appliances,Fridge,Cloudy,12,133,320,128,308,10,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,217420.28,217420.28
4374,"New York, NY",Coastal,Electronics,TV,Rainy,196,129,497,118,301,2,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,216966.82,216966.82
4823,"Chicago, IL",Inland,Electronics,Fridge,Cloudy,30,64,333,242,303,10,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,216878.31,216878.31
2404,"Los Angeles, CA",Coastal,Appliances,Smartphone,Rainy,161,96,274,225,113,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,216787.11000000002,216787.11000000002
1600,"Miami, FL",Coastal,Appliances,Headphones,Rainy,172,61,306,151,134,9,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Rainy,216447.52,216447.52
4290,"Miami, FL",Coastal,Electronics,Camera,Rainy,27,71,269,323,242,8,True,True,False,URGENT AIR FREIGHT | EXPEDITE + WEATHER BUFFER,CRITICAL,190,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Rainy,214755.63999999998,214755.63999999998
3635,"Miami, FL",Coastal,Electronics,Fridge,Rainy,68,89,407,112,339,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,213973.41000000003,213973.41000000003
3300,"Miami, FL",Coastal,Electronics,Washing Machine,Rainy,61,128,386,403,325,3,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Rainy,211224.0,211224.0
1311,"Miami, FL",Coastal,Electronics,Washing Machine,Stormy,108,84,242,405,134,9,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Stormy,211217.5,211217.5
3032,"Miami, FL",Coastal,Electronics,Smartphone,Stormy,222,85,330,206,108,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,211147.56,211147.56
3351,"Los Angeles, CA",Coastal,Electronics,TV,Stormy,11,130,202,408,191,8,True,True,False,URGENT AIR FREIGHT | EXPEDITE + WEATHER BUFFER,CRITICAL,190,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Stormy,209653.06000000003,209653.06000000003
3373,"Miami, FL",Coastal,Electronics,Fridge,Rainy,76,57,405,296,329,2,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,208855.78000000003,208855.78000000003
4429,"Los Angeles, CA",Coastal,Electronics,Laptop,Rainy,34,73,264,255,230,7,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Rainy,208090.2,208090.2
3213,"Miami, FL",Coastal,Appliances,Headphones,Rainy,65,118,476,333,411,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,207505.68,207505.68
1274,"Los Angeles, CA",Coastal,Electronics,Tablet,Rainy,116,108,356,192,240,8,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Rainy,207153.6,207153.6
1566,"Los Angeles, CA",Coastal,Appliances,TV,Rainy,320,124,447,110,127,8,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Rainy,204718.92,204718.92
4139,"Miami, FL",Coastal,Appliances,TV,Rainy,135,52,325,424,190,1,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,204592.0,204592.0
3382,"Miami, FL",Coastal,Appliances,Smartphone,Rainy,97,53,320,165,223,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,200822.65,200822.65
2715,"Dallas, TX",Inland,Electronics,Washing Machine,Cloudy,23,133,396,392,373,8,True,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,200618.05000000002,200618.05000000002
4851,"Los Angeles, CA",Coastal,Electronics,Laptop,Stormy,209,106,316,355,107,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,199704.80000000002,199704.80000000002
1030,"Los Angeles, CA",Coastal,Electronics,Laptop,Stormy,202,124,355,354,153,6,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,199114.2,199114.2
1372,"Dallas, TX",Inland,Electronics,Headphones,Cloudy,39,147,172,249,133,9,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Lead Time Gap,198463.93,0.0
3281,"New York, NY",Coastal,Electronics,Washing Machine,Stormy,7,149,228,496,221,6,True,True,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Critical Inventory Level | Weather: Stormy,198031.47,198031.47
3229,"Los Angeles, CA",Coastal,Electronics,Tablet,Stormy,138,62,269,318,131,2,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,194785.21000000002,194785.21000000002
2145,"Los Angeles, CA",Coastal,Appliances,Tablet,Stormy,29,127,235,406,206,10,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Stormy,193427.82,0.0
1661,"Los Angeles, CA",Coastal,Electronics,Tablet,Rainy,107,138,211,462,104,2,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,193319.36,193319.36
1419,"Miami, FL",Coastal,Electronics,Headphones,Stormy,121,91,225,222,104,8,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Stormy,191974.64,191974.64
3126,"Los Angeles, CA",Coastal,Appliances,Fridge,Stormy,77,108,299,210,222,8,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Stormy,190500.42,190500.42
805,"Miami, FL",Coastal,Appliances,Laptop,Rainy,27,66,138,271,111,10,False,True,False,URGENT AIR FREIGHT,CRITICAL,100,Critical Inventory Level | Long Lead Time + Coastal Risk | Weather: Rainy,190126.34999999998,0.0
2476,"Miami, FL",Coastal,Electronics,Fridge,Stormy,372,114,483,415,111,3,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,187695.45,187695.45
113,"Miami, FL",Coastal,Appliances,Fridge,Rainy,105,89,421,133,316,5,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Rainy,187659.76,187659.76
338,"Los Angeles, CA",Coastal,Electronics,Washing Machine,Rainy,65,102,259,297,194,8,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Long Lead Time + Coastal Risk | Weather: Rainy,187599.94,187599.94
406,"New York, NY",Coastal,Appliances,Smartphone,Stormy,204,62,298,488,94,4,True,False,False,EXPEDITE + WEATHER BUFFER,CRITICAL,90,Weather: Stormy,186172.63999999998,186172.63999999998
